,BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
222,29242,86,2018,3,23,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.83,1,Canceled
223,29243,1,2017,9,2,0,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65.0,0,Canceled
224,29244,2,2017,8,15,2,1,Meal Plan 2,0,Room_Type 1,1,0,Online,0,0,0,72.5,0,Canceled
225,29245,38,2018,6,20,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.8,0,Not_Canceled
226,29246,16,2018,10,2,2,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,95.0,0,Canceled
227,29247,24,2018,12,30,0,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,206.0,0,Canceled
228,29248,10,2017,8,18,0,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.0,1,Canceled
229,29249,59,2018,11,18,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75.0,0,Canceled
230,29250,276,2018,9,22,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.67,0,Canceled
231,29251,18,2018,9,15,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,105.64,1,Canceled
232,29252,1,2018,11,8,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,159.38,2,Canceled
233,29253,22,2018,7,21,0,2,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,240.0,1,Canceled
234,29254,7,2017,9,21,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,143.2,2,Canceled
235,29255,54,2018,12,24,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.4,1,Canceled
236,29256,153,2018,12,29,2,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,122.91,0,Canceled
237,29257,14,2018,5,18,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.0,1,Canceled
238,29258,10,2018,3,7,1,3,Meal Plan 1,0,Room_Type 5,1,0,Corporate,0,0,0,107.0,0,Canceled
239,29259,66,2018,9,2,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,87.3,1,Canceled
240,29260,16,2018,12,21,0,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,105.4,2,Canceled
241,29261,9,2017,9,10,1,3,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,63.75,0,Canceled
242,29262,0,2017,8,10,1,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,115.0,0,Canceled
243,29263,88,2018,12,18,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75.0,0,Canceled
244,29264,3,2018,3,17,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,1,79.0,1,Canceled
245,29265,110,2018,10,9,2,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,80.0,0,Not_Canceled
246,29266,71,2017,9,22,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,95.0,0,Canceled
247,29267,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,105.0,0,Canceled
248,29268,10,2018,11,15,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,103.0,2,Canceled
249,29269,3,2017,12,3,2,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,58.0,0,Canceled
250,29270,29,2017,9,15,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.0,1,Canceled
251,29271,191,2018,11,25,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,71.1,0,Not_Canceled
252,29272,54,2018,11,16,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,57.93,1,Canceled
253,29273,109,2018,7,13,2,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,68.72,0,Canceled
254,29274,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,1,0,Online,0,0,0,80.0,0,Not_Canceled
255,29275,7,2018,9,22,0,1,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,150.15,1,Canceled
256,29276,33,2018,5,9,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,97.71,1,Canceled
257,29277,124,2018,8,1,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,1,Canceled
258,29278,85,2018,8,29,1,3,Meal Plan 1,0,Room_Type 4,2,1,Online,0,0,0,143.1,0,Not_Canceled
259,29279,12,2018,9,18,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,142.33,1,Canceled
260,29280,113,2018,6,30,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,85.0,0,Not_Canceled
261,29281,28,2018,5,21,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,141.0,1,Canceled
262,29282,7,2018,10,19,0,2,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,103.18,1,Canceled
263,29283,1,2018,8,1,1,1,Meal Plan 1,1,Room_Type 1,1,0,Online,0,0,0,124.0,1,Canceled
264,29284,69,2018,6,30,2,3,Meal Plan 1,1,Room_Type 4,2,0,Online,0,0,0,140.4,1,Canceled
265,29285,1,2018,1,2,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,71.84,0,Canceled
266,29286,57,2018,10,17,1,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,158.4,1,Canceled
267,29287,64,2018,11,9,1,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,138.24,0,Canceled
268,29288,103,2018,7,11,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,107.55,0,Not_Canceled
269,29289,192,2018,6,24,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.0,0,Canceled
270,29290,64,2018,5,17,0,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,130.0,0,Canceled
271,29291,113,2018,11,27,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,85.0,2,Canceled
272,29292,11,2018,5,24,0,3,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,160.0,0,Canceled
273,29293,14,2018,8,31,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,124.0,1,Canceled
274,29294,106,2018,5,29,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.75,1,Not_Canceled
275,29295,34,2018,10,8,2,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,170.4,1,Not_Canceled
276,29296,98,2018,12,8,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.2,2,Canceled
277,29297,70,2018,4,12,0,4,Meal Plan 1,0,Room_Type 2,2,0,Offline,0,0,0,95.0,0,Canceled
278,29298,317,2018,9,15,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,120.0,0,Not_Canceled
279,29299,59,2018,9,1,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,123.3,2,Canceled
280,29300,29,2018,4,14,0,3,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,90.95,0,Canceled
281,29301,292,2018,7,21,0,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,115.0,0,Not_Canceled
282,29302,32,2017,10,24,1,1,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,136.0,1,Canceled
283,29303,9,2018,2,6,2,6,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,62.58,1,Canceled
284,29304,12,2017,8,27,2,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,90.0,2,Canceled
285,29305,101,2017,12,31,1,3,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,61.5,0,Canceled
286,29306,35,2018,5,22,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,98.1,0,Not_Canceled
287,29307,35,2018,5,16,1,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,89.0,0,Canceled
288,29308,13,2017,11,8,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.95,1,Canceled
289,29309,256,2018,6,15,0,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,124.0,1,Not_Canceled
290,29310,91,2018,7,16,2,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,118.8,2,Canceled
291,29311,219,2017,9,4,0,1,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,108.0,0,Not_Canceled
292,29312,116,2018,7,28,0,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,137.7,1,Canceled
293,29313,13,2018,10,17,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,140.0,2,Canceled
294,29314,5,2018,3,8,0,2,Meal Plan 2,0,Room_Type 1,1,0,Online,0,0,0,1.0,0,Canceled
295,29315,14,2017,10,15,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,100.0,0,Canceled
296,29316,37,2018,8,21,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,135.9,0,Not_Canceled
297,29317,119,2018,6,28,0,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,112.5,0,Not_Canceled
298,29318,301,2018,11,18,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,52.0,0,Not_Canceled
299,29319,0,2017,8,17,1,0,Not Selected,0,Room_Type 4,2,0,Online,0,0,0,129.0,0,Canceled
300,29320,6,2018,2,28,2,0,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,54.0,0,Canceled
301,29321,100,2017,10,16,0,1,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,108.0,0,Not_Canceled
302,29322,95,2018,4,17,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.3,1,Canceled
303,29323,34,2018,8,8,1,2,Meal Plan 2,0,Room_Type 1,2,1,Online,0,0,0,194.85,1,Canceled
304,29324,159,2018,8,2,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,82.44,1,Canceled
305,29325,99,2018,2,19,0,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,81.0,0,Canceled
306,29326,26,2018,6,14,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,111.35,0,Not_Canceled
307,29327,221,2017,10,10,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,65.0,0,Canceled
308,29328,2,2018,1,7,0,3,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,77.25,0,Canceled
309,29329,17,2018,9,8,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,118.58,1,Canceled
310,29330,221,2018,8,31,0,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,112.5,0,Not_Canceled
311,29331,83,2018,10,19,0,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,132.3,2,Canceled
312,29332,150,2018,1,2,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,101.0,0,Canceled
313,29333,4,2018,2,14,2,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,2,68.0,0,Canceled
314,29334,205,2017,7,25,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,76.5,2,Not_Canceled
315,29335,118,2018,11,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.0,1,Canceled
316,29336,11,2018,2,12,1,2,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,73.6,2,Canceled
317,29337,74,2017,9,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109.0,0,Canceled
318,29338,57,2018,6,10,1,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,75.33,0,Canceled
319,29339,271,2018,9,21,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,101.33,1,Not_Canceled
320,29340,0,2018,8,25,0,1,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,90.0,0,Canceled
321,29341,13,2018,1,20,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,80.3,1,Canceled
322,29342,26,2018,9,3,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,131.0,1,Canceled
323,29343,17,2018,3,17,0,2,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,80.0,0,Not_Canceled
324,29344,39,2018,3,25,2,2,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,134.1,0,Not_Canceled
325,29345,145,2017,8,29,2,1,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,72.5,0,Canceled
326,29346,12,2017,9,21,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,124.0,2,Canceled
327,29347,184,2018,10,18,0,4,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,130.5,1,Not_Canceled
328,29348,185,2018,12,16,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.2,0,Not_Canceled
329,29349,57,2018,2,27,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,59.21,1,Canceled
330,29350,67,2018,10,28,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,89.1,2,Canceled
331,29351,57,2018,3,12,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,45.9,0,Canceled
332,29352,4,2018,2,9,0,3,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,4,65.33,0,Canceled
333,29353,120,2018,5,1,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,1,Canceled
334,29354,263,2018,10,21,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,110.0,0,Not_Canceled
335,29355,119,2018,11,4,0,2,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,79.2,2,Canceled
336,29356,142,2018,5,6,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,114.3,0,Canceled
337,29357,24,2018,9,16,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,139.0,1,Not_Canceled
338,29358,110,2018,7,11,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,108.3,0,Not_Canceled
339,29359,27,2017,9,16,0,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65.0,0,Canceled
340,29360,79,2018,6,9,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126.9,1,Canceled
341,29361,207,2018,8,8,1,0,Not Selected,0,Room_Type 1,2,0,Offline,0,0,0,63.75,0,Not_Canceled
342,29362,45,2018,4,30,1,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,159.3,0,Not_Canceled
343,29363,9,2018,6,20,1,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,179.0,2,Canceled
344,29364,130,2018,3,25,0,1,Meal Plan 1,0,Room_Type 1,0,2,Complementary,0,0,0,6.0,2,Canceled
345,29365,95,2018,10,30,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.8,2,Canceled
346,29366,82,2018,7,24,2,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,124.6,0,Not_Canceled
347,29367,178,2018,6,27,1,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,92.94,1,Canceled
348,29368,42,2018,11,4,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.0,0,Canceled
349,29369,83,2018,7,15,0,2,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,77.0,1,Canceled
350,29370,0,2017,12,31,0,1,Not Selected,0,Room_Type 3,1,0,Complementary,0,0,0,0.0,0,Canceled
351,29371,109,2018,10,28,0,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,104.4,0,Not_Canceled
352,29372,68,2018,2,13,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,78.3,1,Canceled
353,29373,29,2018,1,8,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,79.54,1,Canceled
354,29374,3,2017,11,30,1,0,Meal Plan 1,0,Room_Type 4,2,0,Complementary,0,0,0,0.0,2,Canceled
355,29375,57,2018,6,10,1,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,75.33,1,Canceled
356,29376,4,2018,1,2,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109.0,0,Canceled
357,29377,2,2018,4,12,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,119.0,0,Canceled
358,29378,164,2017,10,2,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,100.0,0,Canceled
359,29379,105,2018,10,26,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,123.3,0,Not_Canceled
360,29380,159,2018,5,13,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,114.75,1,Not_Canceled
361,29381,71,2018,6,14,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,Canceled
362,29382,3,2018,3,31,0,2,Meal Plan 1,1,Room_Type 1,1,0,Corporate,1,1,13,67.0,0,Canceled
363,29383,59,2018,6,4,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,1,0,1,95.0,0,Canceled
364,29384,54,2018,3,1,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,49.43,0,Not_Canceled
365,29385,58,2018,4,13,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,0,Not_Canceled
366,29386,78,2018,4,7,0,2,Meal Plan 1,1,Room_Type 6,2,2,Online,0,0,0,177.3,2,Canceled
367,29387,248,2018,5,26,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,118.0,0,Not_Canceled
368,29388,219,2018,8,15,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,96.3,0,Not_Canceled
369,29389,113,2018,5,10,2,5,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,80.14,0,Canceled
370,29390,5,2018,6,20,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,143.5,1,Canceled
371,29391,52,2018,10,17,1,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,108.0,1,Canceled
372,29392,1,2018,10,7,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,144.0,0,Canceled
373,29393,40,2018,8,13,1,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,149.4,1,Canceled
374,29394,180,2018,10,10,1,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,120.0,0,Not_Canceled
375,29395,24,2017,9,17,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,119.25,0,Canceled
376,29396,220,2018,9,2,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,96.3,1,Not_Canceled
377,29397,91,2018,4,4,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,80.0,0,Not_Canceled
378,29398,54,2018,10,29,2,1,Meal Plan 1,0,Room_Type 2,2,0,Offline,0,0,0,95.0,1,Canceled
379,29399,128,2018,7,11,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,97.42,1,Canceled
380,29400,29,2017,10,17,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,95.04,0,Canceled
381,29401,34,2018,4,22,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,1,Canceled
382,29402,0,2017,12,19,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,75.0,0,Canceled
383,29403,4,2018,12,9,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,118.67,1,Canceled
384,29404,69,2018,6,12,2,4,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,120.0,0,Not_Canceled
385,29405,192,2018,6,24,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.0,0,Canceled
386,29406,47,2018,6,16,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,140.4,0,Not_Canceled
387,29407,158,2018,12,24,1,1,Not Selected,0,Room_Type 1,2,1,Online,0,0,0,79.2,1,Canceled
388,29408,11,2018,11,5,0,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,150.0,1,Not_Canceled
389,29409,34,2018,10,26,0,3,Meal Plan 1,0,Room_Type 1,2,1,Offline,0,0,0,100.0,0,Canceled
390,29410,83,2018,6,14,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,167.4,1,Canceled
391,29411,119,2018,3,29,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,83.0,0,Canceled
392,29412,193,2018,7,25,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.95,1,Canceled
393,29413,255,2018,6,3,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,80.85,1,Not_Canceled
394,29414,11,2018,11,5,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,130.0,1,Not_Canceled
395,29415,296,2018,9,21,0,4,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,117.0,1,Not_Canceled
396,29416,9,2018,7,20,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,108.0,1,Canceled
397,29417,117,2018,8,12,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,112.5,1,Canceled
398,29418,28,2018,4,6,0,1,Meal Plan 1,0,Room_Type 4,1,0,Corporate,0,0,0,90.0,1,Canceled
399,29419,189,2018,10,28,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,96.3,4,Canceled
400,29420,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109.0,0,Canceled
401,29421,63,2018,2,15,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,58.0,0,Canceled
402,29422,5,2018,9,26,1,0,Meal Plan 1,0,Room_Type 1,1,0,Complementary,0,0,0,0.0,0,Canceled
403,29423,117,2017,8,1,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,94.5,0,Not_Canceled
404,29424,26,2018,9,18,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,95.0,0,Canceled
405,29425,19,2018,2,23,0,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,87.0,0,Canceled
406,29426,4,2018,12,16,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,70.0,0,Canceled
407,29427,190,2018,11,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.9,0,Not_Canceled
408,29428,167,2018,8,26,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.9,0,Not_Canceled
409,29429,62,2018,5,7,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,140.4,0,Not_Canceled
410,29430,5,2018,8,22,1,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,155.0,2,Canceled
411,29431,99,2018,2,19,0,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,81.0,0,Canceled
412,29432,71,2018,6,14,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,Canceled
413,29433,35,2018,5,16,1,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,179.01,0,Not_Canceled
414,29434,141,2017,9,20,1,0,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,90.0,1,Canceled
415,29435,93,2018,6,3,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,159.3,0,Canceled
416,29436,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,105.0,0,Canceled
417,29437,302,2018,9,16,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100.0,0,Not_Canceled
418,29438,197,2018,10,28,0,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,168.3,1,Not_Canceled
419,29439,386,2018,10,23,2,0,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,115.0,1,Not_Canceled
420,29440,15,2017,11,10,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,107.0,3,Canceled
421,29441,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,101.5,0,Not_Canceled
422,29442,192,2018,10,28,2,3,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,164.63,0,Not_Canceled
423,29443,85,2018,10,6,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.0,1,Canceled
424,29444,320,2018,8,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,115.0,1,Not_Canceled
425,29445,50,2018,9,2,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,142.2,0,Not_Canceled
426,29446,25,2018,2,16,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,66.22,1,Canceled
427,29447,319,2018,12,29,1,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,113.9,2,Not_Canceled
428,29448,8,2017,9,8,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,87.78,1,Canceled
429,29449,54,2018,3,17,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.46,0,Not_Canceled
430,29450,44,2018,10,20,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,113.7,1,Canceled
431,29451,386,2018,10,23,2,0,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,115.0,1,Not_Canceled
432,29452,44,2018,3,20,2,2,Meal Plan 1,1,Room_Type 4,3,0,Online,0,0,0,134.93,1,Canceled
433,29453,6,2017,9,24,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,77.0,0,Canceled
434,29454,257,2017,7,1,0,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,101.5,0,Not_Canceled
435,29455,23,2018,12,16,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,104.0,0,Canceled
436,29456,164,2018,5,2,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99.45,0,Not_Canceled
437,29457,72,2018,11,12,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,95.4,0,Not_Canceled
438,29458,12,2018,10,31,1,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,129.25,2,Canceled
439,29459,22,2018,3,21,1,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,129.0,0,Not_Canceled
440,29460,17,2018,2,19,3,7,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,107.7,1,Not_Canceled
441,29461,25,2018,11,14,1,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,88.0,0,Not_Canceled
442,29462,140,2017,12,29,0,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,70.0,0,Canceled
443,29463,57,2018,7,18,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,84.6,0,Not_Canceled
444,29464,40,2018,11,2,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75.0,1,Canceled
